employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome_km,state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating,satisfactionlevel,ratinglevel,educationlevel
B0C8-E3DF,Eleanor,Escalero,Female,19,Frequent Traveller,Human Resources,24,IL,White,3,Economics,Recruiter,Married,25838,1,No,2021-05-06,No,1,0,0,0,PR5564,2021-12-24,5.0,2.0,2.0,2.0,0.0,5.0,4.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR1281,2016-10-17,3.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,Neutral,Needs Improvement,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR1892,2017-10-17,5.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR2596,2018-10-17,4.0,5.0,4.0,3.0,0.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR3407,2019-10-17,3.0,4.0,3.0,1.0,0.0,4.0,4.0,4.0,Neutral,Exceeds Expectation ,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR406,2014-10-18,5.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0,Very Satisfied,Needs Improvement,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR4342,2020-10-16,5.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR5379,2021-10-16,3.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0,Neutral,Above and Beyond,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR6493,2022-10-16,5.0,5.0,3.0,3.0,0.0,4.0,5.0,5.0,Very Satisfied,Above and Beyond,Masters 
AA19-95BD,Avrom,Low,Male,33,Some Travel,Sales,43,NY,White,4,Marketing,Sales Executive,Single,165988,0,Yes,2021-05-08,Yes,1,0,0,0,PR783,2015-10-18,4.0,5.0,3.0,3.0,0.0,5.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
B347-DA2D,Linus,Darragh,Male,31,Some Travel,Technology,6,CA,White,1,Information Systems,Analytics Manager,Married,376853,1,No,2021-05-10,No,1,1,1,0,PR1879,2017-10-04,3.0,4.0,5.0,2.0,2.0,3.0,5.0,5.0,Neutral,Above and Beyond,No Formal Qualifications
AFC3-E23F,Julissa,Fosbraey,Female,35,Some Travel,Technology,4,CA,White,2,Computer Science,Data Scientist,Single,423941,0,No,2021-05-14,No,1,1,1,1,PR5288,2021-09-02,4.0,4.0,5.0,2.0,3.0,2.0,3.0,3.0,Satisfied ,Meets Expectation,High School 
217C-7180,Hale,Patty,Male,20,Some Travel,Technology,27,IL,White,1,Business Studies,Data Scientist,Single,27141,0,No,2021-05-15,No,1,1,1,1,PR6151,2022-06-13,5.0,2.0,5.0,1.0,0.0,5.0,3.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
4FA9-D343,Consolata,Risom,Female,21,Frequent Traveller,Sales,33,NY,White,3,Marketing ,Sales Executive,Divorced,60810,1,No,2021-05-18,No,1,0,1,1,PR3453,2019-11-06,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
A2AE-FD61,Conrado,Brearley,Male,32,Some Travel,Technology,30,CA,White,1,Information Systems,Data Scientist,Married,89960,3,No,2021-05-18,No,1,0,1,1,PR832,2015-12-15,3.0,5.0,3.0,1.0,3.0,2.0,4.0,4.0,Neutral,Exceeds Expectation ,No Formal Qualifications
B0B9-19C6,Lorna,Kuzma,Female,22,Some Travel,Sales,25,CA,White,3,Other,Sales Executive,Married,48716,1,No,2021-05-22,No,1,1,1,1,PR5689,2022-01-31,5.0,5.0,5.0,3.0,0.0,4.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR1309,2016-11-08,4.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,Satisfied ,Meets Expectation,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR1925,2017-11-08,3.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,Neutral,Meets Expectation,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR2636,2018-11-08,5.0,4.0,3.0,1.0,0.0,4.0,3.0,2.0,Very Satisfied,Needs Improvement,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR3457,2019-11-08,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,Satisfied ,Needs Improvement,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR417,2014-11-09,5.0,4.0,2.0,2.0,1.0,3.0,5.0,5.0,Very Satisfied,Above and Beyond,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR4401,2020-11-07,3.0,2.0,5.0,1.0,1.0,2.0,4.0,3.0,Neutral,Meets Expectation,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR5442,2021-11-07,4.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,Satisfied ,Above and Beyond,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR6555,2022-11-07,5.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
AFDF-3DA8,Mikkel,Fosdyke,Male,41,Some Travel,Sales,35,NY,White,1,Marketing,Manager,Married,314961,1,No,2021-05-23,Yes,0,0,0,0,PR799,2015-11-09,5.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,Very Satisfied,Meets Expectation,No Formal Qualifications
8533-B8FA,Ambur,Axton,Female,20,Frequent Traveller,Technology,32,CA,White,3,Computer Science,Software Engineer,Divorced,33488,2,No,2021-05-24,No,1,1,1,1,PR4035,2020-06-04,4.0,5.0,2.0,1.0,1.0,3.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
ADB8-7B07,Oona,Offer,Female,47,Some Travel,Technology,23,NY,White,1,Computer Science,Senior Software Engineer,Married,221827,1,No,2021-06-05,No,1,0,0,1,PR4929,2021-05-01,3.0,3.0,4.0,3.0,1.0,5.0,3.0,2.0,Neutral,Needs Improvement,No Formal Qualifications
0D60-C312,Erica,Delany,Female,32,Some Travel,Technology,16,IL,White,3,Computer Science,Machine Learning Engineer,Married,228427,1,Yes,2021-06-06,No,1,1,1,1,PR367,2014-07-16,4.0,2.0,4.0,2.0,3.0,5.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
A6AA-56AE,Corie,Rizzardo,Female,19,Some Travel,Technology,18,IL,White,3,Computer Science,Software Engineer,Single,28346,0,No,2021-06-07,No,1,1,1,1,PR4359,2020-10-22,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
31E1-001F,Stevy,McArthur,Male,21,Frequent Traveller,Technology,33,CA,White,2,Information Systems,Software Engineer,Married,37954,1,Yes,2021-06-07,No,1,0,0,1,PR3240,2019-07-18,5.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,Very Satisfied,Meets Expectation,High School 
6731-1425,Robyn,Takis,Female,43,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Machine Learning Engineer,Single,262392,0,Yes,2021-06-08,No,1,1,1,1,PR5216,2021-08-07,3.0,4.0,4.0,3.0,0.0,3.0,4.0,4.0,Neutral,Exceeds Expectation ,Bachelors 
1A82-AF2C,Keriann,Umbers,Female,40,Some Travel,Technology,38,CA,White,2,Information Systems,Senior Software Engineer,Married,380248,0,Yes,2021-06-09,No,1,0,1,1,PR4464,2020-12-04,3.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,Neutral,Above and Beyond,High School 
D6BA-10A1,Leandra,Keepin,Non-Binary,21,Some Travel,Technology,37,CA,White,3,Information Systems,Data Scientist,Single,43030,0,No,2021-06-10,No,1,0,1,1,PR943,2016-02-21,3.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR1090,2016-05-05,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,Very Dissatisfied,Needs Improvement,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR1645,2017-05-05,3.0,4.0,2.0,1.0,0.0,4.0,3.0,2.0,Neutral,Needs Improvement,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR2304,2018-05-05,4.0,5.0,2.0,2.0,1.0,3.0,3.0,3.0,Satisfied ,Meets Expectation,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR3058,2019-05-05,4.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,Satisfied ,Needs Improvement,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR320,2014-05-06,3.0,2.0,3.0,1.0,0.0,3.0,5.0,4.0,Neutral,Exceeds Expectation ,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR3942,2020-05-04,5.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR4939,2021-05-04,1.0,2.0,2.0,2.0,1.0,3.0,5.0,4.0,Very Dissatisfied,Exceeds Expectation ,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR6018,2022-05-04,4.0,3.0,4.0,3.0,0.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,Masters 
F3D0-41D1,Raddie,Broodes,Male,20,Some Travel,Technology,34,CA,White,4,Computer Science,Software Engineer,Single,22925,0,Yes,2021-06-13,Yes,1,0,0,0,PR647,2015-05-06,4.0,3.0,5.0,3.0,1.0,5.0,4.0,3.0,Satisfied ,Meets Expectation,Masters 
1053-41B1,Andy,Lingwood,Female,19,Some Travel,Technology,24,CA,White,2,Computer Science,Data Scientist,Single,31014,1,No,2021-06-16,No,1,1,1,0,PR5484,2021-11-22,4.0,5.0,4.0,1.0,3.0,4.0,5.0,5.0,Satisfied ,Above and Beyond,High School 
BC21-2167,Aldin,Barens,Non-Binary,28,Frequent Traveller,Technology,40,CA,White,1,Computer Science,Senior Software Engineer,Single,187698,0,No,2021-06-17,No,1,0,1,1,PR5526,2021-12-12,5.0,2.0,3.0,2.0,2.0,5.0,3.0,2.0,Very Satisfied,Needs Improvement,No Formal Qualifications
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR1339,2016-12-03,3.0,3.0,4.0,1.0,0.0,2.0,5.0,5.0,Neutral,Above and Beyond,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR1965,2017-12-03,4.0,5.0,4.0,1.0,1.0,3.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR2679,2018-12-03,5.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR3508,2019-12-03,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR424,2014-12-04,3.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,Neutral,Needs Improvement,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR4457,2020-12-02,3.0,4.0,2.0,2.0,0.0,4.0,3.0,3.0,Neutral,Meets Expectation,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR5504,2021-12-02,5.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR6628,2022-12-02,4.0,5.0,2.0,3.0,1.0,5.0,3.0,2.0,Satisfied ,Needs Improvement,Bachelors 
DDAC-D5FD,Ricoriki,Swiers,Male,22,Frequent Traveller,Technology,4,CA,White,3,Information Systems,Data Scientist,Married,21854,1,No,2021-06-18,Yes,0,0,0,0,PR820,2015-12-04,4.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,Satisfied ,Above and Beyond,Bachelors 
8941-0BAC,Tracee,Gaukroger,Female,30,Some Travel,Sales,12,CA,White,3,Marketing,Sales Executive,Divorced,145929,3,No,2021-06-22,No,1,0,1,1,PR1400,2017-01-11,3.0,4.0,4.0,3.0,0.0,3.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
AA3A-EC19,Townsend,Dunrige,Male,38,Some Travel,Technology,45,CA,White,2,Information Systems,Engineering Manager,Divorced,439935,1,Yes,2021-06-22,No,1,1,1,1,PR6273,2022-07-19,4.0,5.0,2.0,1.0,1.0,5.0,3.0,3.0,Satisfied ,Meets Expectation,High School 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR1151,2016-06-06,5.0,5.0,4.0,1.0,0.0,5.0,5.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR1712,2017-06-06,4.0,5.0,3.0,1.0,0.0,5.0,5.0,4.0,Satisfied ,Exceeds Expectation ,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR2376,2018-06-06,5.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,Very Satisfied,Meets Expectation,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR3143,2019-06-06,3.0,2.0,5.0,1.0,1.0,2.0,5.0,5.0,Neutral,Above and Beyond,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR356,2014-06-07,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,Very Satisfied,Meets Expectation,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR4036,2020-06-05,3.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,Neutral,Needs Improvement,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR5037,2021-06-05,4.0,2.0,3.0,2.0,0.0,4.0,4.0,3.0,Satisfied ,Meets Expectation,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR6123,2022-06-05,1.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,Very Dissatisfied,Exceeds Expectation ,Masters 
DDBF-9C79,Yelena,Stamp,Female,26,Some Travel,Sales,10,CA,White,4,Marketing,Sales Executive,Single,93246,0,Yes,2021-06-25,Yes,1,0,0,0,PR693,2015-06-07,5.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,Masters 
6819-65F3,Derward,Darco,Male,21,Some Travel,Technology,34,NY,White,2,Computer Science,Software Engineer,Married,26137,1,No,2021-06-26,No,1,0,0,1,PR4727,2021-03-02,5.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,Very Satisfied,Exceeds Expectation ,High School 
3BAB-C57E,Hashim,Payn,Male,19,Some Travel,Technology,28,CA,White,3,Information Systems,Data Scientist,Single,26062,3,Yes,2021-06-30,No,1,1,1,1,,,,,,,,,,,,,Bachelors 
BC20-368E,Flem,Simenon,Male,39,Some Travel,Sales,37,NY,White,3,Marketing,Manager,Married,265712,1,Yes,2021-07-06,No,1,0,0,1,,,,,,,,,,,,,Bachelors 
F3AE-DEF2,Vern,Foord,Male,20,Frequent Traveller,Technology,39,CA,White,3,Information Systems,Machine Learning Engineer,Single,42308,0,No,2021-07-07,No,1,1,1,0,,,,,,,,,,,,,Bachelors 
F5B1-A266,Arly,Fleetham,Female,22,Some Travel,Technology,34,CA,White,1,Computer Science,Software Engineer,Married,36677,1,No,2021-07-09,No,1,0,1,1,,,,,,,,,,,,,No Formal Qualifications
2EB9-9D31,Cybill,Mitkin,Female,27,No Travel ,Human Resources,4,CA,White,3,Human Resources,HR Executive,Married,78265,1,No,2021-07-10,No,1,1,1,1,,,,,,,,,,,,,Bachelors 
556B-374A,Ralf,Moulton,Male,30,Some Travel,Sales,43,NY,White,3,Technical Degree,Sales Executive,Married,135160,1,No,2021-07-10,No,1,1,1,0,,,,,,,,,,,,,Bachelors 
0B9A-B6DE,Mikol,Ortner,Male,19,Some Travel,Technology,4,CA,White,3,Computer Science,Machine Learning Engineer,Single,60077,1,No,2021-07-11,No,1,1,1,0,,,,,,,,,,,,,Bachelors 
D6F0-006B,Mathilde,Spieck,Female,22,Some Travel,Technology,38,IL,White,4,Computer Science,Data Scientist,Married,31161,1,Yes,2021-07-19,No,1,0,0,0,,,,,,,,,,,,,Masters 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR1068,2016-04-24,4.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR1621,2017-04-24,4.0,4.0,5.0,2.0,1.0,4.0,3.0,3.0,Satisfied ,Meets Expectation,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR2280,2018-04-24,4.0,2.0,5.0,3.0,2.0,3.0,4.0,3.0,Satisfied ,Meets Expectation,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR300,2014-04-25,5.0,3.0,5.0,1.0,0.0,4.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR3027,2019-04-24,4.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,Satisfied ,Above and Beyond,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR3906,2020-04-23,5.0,5.0,4.0,1.0,0.0,5.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR4898,2021-04-23,3.0,3.0,2.0,3.0,0.0,2.0,4.0,3.0,Neutral,Meets Expectation,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR5976,2022-04-23,4.0,2.0,2.0,2.0,0.0,2.0,4.0,4.0,Satisfied ,Exceeds Expectation ,Bachelors 
51A4-EA6E,Jo,Medlar,Non-Binary,46,Some Travel,Sales,17,CA,White,3,Marketing ,Sales Executive,Married,223874,1,No,2021-07-19,Yes,1,0,0,0,PR626,2015-04-25,5.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,Very Satisfied,Needs Improvement,Bachelors 
3412-9077,Grenville,Freckleton,Male,21,Some Travel,Technology,43,NY,White,4,Computer Science,Data Scientist,Married,38749,1,No,2021-07-21,No,1,0,0,0,,,,,,,,,,,,,Masters 
6EB1-8442,Mellie,Ivie,Female,30,Frequent Traveller,Technology,32,CA,White,4,Other,Senior Software Engineer,Single,145589,1,Yes,2021-07-30,No,1,1,1,1,,,,,,,,,,,,,Masters 
954A-3829,Karlene,Lockless,Female,20,Frequent Traveller,Technology,23,CA,White,3,Information Systems,Software Engineer,Divorced,31801,1,Yes,2021-08-02,No,1,1,1,0,,,,,,,,,,,,,Bachelors 
4F1D-6F75,Corry,Redwall,Female,19,Some Travel,Technology,33,NY,White,3,Other,Senior Software Engineer,Married,49005,0,No,2021-08-04,No,1,0,1,0,,,,,,,,,,,,,Bachelors 
2BE9-93DB,Walden,Hartigan,Male,19,Some Travel,Sales,5,CA,White,1,Marketing ,Sales Executive,Single,53387,0,No,2021-08-09,No,1,0,1,1,,,,,,,,,,,,,No Formal Qualifications
ED6C-4287,Bette,Veevers,Female,27,Some Travel,Technology,39,CA,White,3,Computer Science,Senior Software Engineer,Divorced,88122,1,No,2021-08-11,No,1,0,1,1,,,,,,,,,,,,,Bachelors 
6A3B-A838,Moss,Standeven,Non-Binary,19,Some Travel,Technology,16,CA,White,4,Information Systems,Data Scientist,Single,41092,1,No,2021-08-20,No,1,1,1,0,,,,,,,,,,,,,Masters 
D4FD-785B,Corina,Bellwood,Female,19,Some Travel,Technology,7,IL,White,4,Computer Science,Machine Learning Engineer,Single,64882,0,Yes,2021-08-23,No,1,0,0,0,,,,,,,,,,,,,Masters 
BAA6-30C4,Tawnya,Saywood,Female,32,Some Travel,Sales,43,CA,White,3,Marketing ,Manager,Single,202322,1,No,2021-08-30,No,1,0,1,0,,,,,,,,,,,,,Bachelors 
A81C-AB62,Max,Aronstein,Male,21,No Travel ,Technology,19,NY,White,2,Computer Science,Senior Software Engineer,Divorced,36012,0,Yes,2021-09-05,No,1,1,1,1,,,,,,,,,,,,,High School 
001A-8F88,Christy,Jumel,Male,22,Some Travel,Technology,40,CA,White,4,Information Systems,Software Engineer,Married,27763,0,No,2021-09-05,No,1,0,1,0,,,,,,,,,,,,,Masters 
86F7-CA91,Katlin,Callar,Female,21,Some Travel,Sales,36,CA,White,4,Marketing ,Sales Executive,Divorced,37035,3,No,2021-09-11,No,1,1,1,1,,,,,,,,,,,,,Masters 
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,PR1277,2016-10-09,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,Very Satisfied,Meets Expectation,Bachelors 
EC6A-DD76,Meade,Malthouse,Female,20,Frequent Traveller,Technology,31,NY,White,3,Information Systems,Data Scientist,Single,37361,0,No,2021-09-13,Yes,0,0,0,0,PR1882,2017-10-09,4.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,Satisfied ,Above and Beyond,Bachelors 
